date,cumulative,daily
2020-01-22,0,
2020-01-23,0,0.0
2020-01-24,0,0.0
2020-01-25,0,0.0
2020-01-26,0,0.0
2020-01-27,0,0.0
2020-01-28,0,0.0
2020-01-29,0,0.0
2020-01-30,0,0.0
2020-01-31,0,0.0
2020-02-01,0,0.0
2020-02-02,0,0.0
2020-02-03,0,0.0
2020-02-04,0,0.0
2020-02-05,0,0.0
2020-02-06,0,0.0
2020-02-07,0,0.0
2020-02-08,0,0.0
2020-02-09,0,0.0
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,0.0
2020-02-25,0,0.0
2020-02-26,0,0.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,0.0
2020-03-01,0,0.0
2020-03-02,0,0.0
2020-03-03,0,0.0
2020-03-04,0,0.0
2020-03-05,0,0.0
2020-03-06,0,0.0
2020-03-07,0,0.0
2020-03-08,0,0.0
2020-03-09,0,0.0
2020-03-10,0,0.0
2020-03-11,0,0.0
2020-03-12,0,0.0
2020-03-13,1,1.0
2020-03-14,1,0.0
2020-03-15,3,2.0
2020-03-16,3,0.0
2020-03-17,3,0.0
2020-03-18,3,0.0
2020-03-19,7,4.0
2020-03-20,7,0.0
2020-03-21,7,0.0
2020-03-22,15,8.0
2020-03-23,16,1.0
2020-03-24,25,9.0
2020-03-25,28,3.0
2020-03-26,31,3.0
2020-03-27,31,0.0
2020-03-28,38,7.0
2020-03-29,42,4.0
2020-03-30,50,8.0
2020-03-31,59,9.0
2020-04-01,81,22.0
2020-04-02,110,29.0
2020-04-03,122,12.0
2020-04-04,126,4.0
2020-04-05,142,16.0
2020-04-06,158,16.0
2020-04-07,172,14.0
2020-04-08,179,7.0
2020-04-09,184,5.0
2020-04-10,189,5.0
2020-04-11,191,2.0
2020-04-12,197,6.0
2020-04-13,208,11.0
2020-04-14,216,8.0
2020-04-15,225,9.0
2020-04-16,234,9.0
2020-04-17,246,12.0
2020-04-18,262,16.0
2020-04-19,270,8.0
2020-04-20,281,11.0
2020-04-21,296,15.0
2020-04-22,303,7.0
2020-04-23,320,17.0
2020-04-24,336,16.0
2020-04-25,343,7.0
2020-04-26,355,12.0
2020-04-27,363,8.0
2020-04-28,374,11.0
2020-04-29,384,10.0
2020-04-30,396,12.0
2020-05-01,411,15.0
2020-05-02,435,24.0
2020-05-03,465,30.0
2020-05-04,490,25.0
2020-05-05,535,45.0
2020-05-06,582,47.0
2020-05-07,607,25.0
2020-05-08,621,14.0
2020-05-09,649,28.0
2020-05-10,672,23.0
2020-05-11,700,28.0
2020-05-12,715,15.0
2020-05-13,737,22.0
2020-05-14,758,21.0
2020-05-15,781,23.0
2020-05-16,830,49.0
2020-05-17,887,57.0
2020-05-18,912,25.0
2020-05-19,963,51.0
2020-05-20,1029,66.0
2020-05-21,1109,80.0
2020-05-22,1161,52.0
2020-05-23,1192,31.0
2020-05-24,1214,22.0
2020-05-25,1286,72.0
2020-05-26,1348,62.0
2020-05-27,1471,123.0
2020-05-28,1618,147.0
2020-05-29,1745,127.0
2020-05-30,1888,143.0
2020-05-31,1962,74.0
2020-06-01,2021,59.0
2020-06-02,2093,72.0
2020-06-03,2216,123.0
2020-06-04,2340,124.0
2020-06-05,2474,134.0
2020-06-06,2600,126.0
2020-06-07,2767,167.0
2020-06-08,2872,105.0
2020-06-09,2989,117.0
2020-06-10,3094,105.0
