date,cumulative,daily
2020-01-22,0,
2020-01-23,0,0.0
2020-01-24,0,0.0
2020-01-25,0,0.0
2020-01-26,0,0.0
2020-01-27,0,0.0
2020-01-28,0,0.0
2020-01-29,0,0.0
2020-01-30,0,0.0
2020-01-31,0,0.0
2020-02-01,0,0.0
2020-02-02,0,0.0
2020-02-03,0,0.0
2020-02-04,0,0.0
2020-02-05,0,0.0
2020-02-06,0,0.0
2020-02-07,0,0.0
2020-02-08,0,0.0
2020-02-09,0,0.0
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,0.0
2020-02-25,0,0.0
2020-02-26,0,0.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,0.0
2020-03-01,0,0.0
2020-03-02,0,0.0
2020-03-03,0,0.0
2020-03-04,0,0.0
2020-03-05,0,0.0
2020-03-06,0,0.0
2020-03-07,0,0.0
2020-03-08,0,0.0
2020-03-09,0,0.0
2020-03-10,0,0.0
2020-03-11,0,0.0
2020-03-12,0,0.0
2020-03-13,0,0.0
2020-03-14,0,0.0
2020-03-15,0,0.0
2020-03-16,0,0.0
2020-03-17,0,0.0
2020-03-18,2,2.0
2020-03-19,2,0.0
2020-03-20,2,0.0
2020-03-21,2,0.0
2020-03-22,3,1.0
2020-03-23,3,0.0
2020-03-24,3,0.0
2020-03-25,12,9.0
2020-03-26,16,4.0
2020-03-27,22,6.0
2020-03-28,28,6.0
2020-03-29,29,1.0
2020-03-30,35,6.0
2020-03-31,35,0.0
2020-04-01,36,1.0
2020-04-02,39,3.0
2020-04-03,39,0.0
2020-04-04,39,0.0
2020-04-05,39,0.0
2020-04-06,39,0.0
2020-04-07,39,0.0
2020-04-08,39,0.0
2020-04-09,39,0.0
2020-04-10,40,1.0
2020-04-11,40,0.0
2020-04-12,43,3.0
2020-04-13,45,2.0
2020-04-14,45,0.0
2020-04-15,48,3.0
2020-04-16,48,0.0
2020-04-17,52,4.0
2020-04-18,57,5.0
2020-04-19,61,4.0
2020-04-20,65,4.0
2020-04-21,70,5.0
2020-04-22,74,4.0
2020-04-23,76,2.0
2020-04-24,84,8.0
2020-04-25,84,0.0
2020-04-26,88,4.0
2020-04-27,88,0.0
2020-04-28,95,7.0
2020-04-29,97,2.0
2020-04-30,106,9.0
2020-05-01,109,3.0
2020-05-02,119,10.0
2020-05-03,124,5.0
2020-05-04,137,13.0
2020-05-05,138,1.0
2020-05-06,146,8.0
2020-05-07,153,7.0
2020-05-08,167,14.0
2020-05-09,252,85.0
2020-05-10,267,15.0
2020-05-11,267,0.0
2020-05-12,441,174.0
2020-05-13,446,5.0
2020-05-14,654,208.0
2020-05-15,654,0.0
2020-05-16,679,25.0
2020-05-17,753,74.0
2020-05-18,761,8.0
2020-05-19,772,11.0
2020-05-20,832,60.0
2020-05-21,866,34.0
2020-05-22,920,54.0
2020-05-23,920,0.0
2020-05-24,920,0.0
2020-05-25,920,0.0
2020-05-26,920,0.0
2020-05-27,1057,137.0
2020-05-28,1057,0.0
2020-05-29,1057,0.0
2020-05-30,1057,0.0
2020-05-31,1057,0.0
2020-06-01,1089,32.0
2020-06-02,1089,0.0
2020-06-03,1089,0.0
2020-06-04,1089,0.0
2020-06-05,1089,0.0
2020-06-06,1089,0.0
2020-06-07,1089,0.0
2020-06-08,1200,111.0
2020-06-09,1200,0.0
2020-06-10,1200,0.0
