date,cumulative,daily
2020-01-22,0,
2020-01-23,0,0.0
2020-01-24,0,0.0
2020-01-25,0,0.0
2020-01-26,0,0.0
2020-01-27,0,0.0
2020-01-28,0,0.0
2020-01-29,0,0.0
2020-01-30,0,0.0
2020-01-31,0,0.0
2020-02-01,0,0.0
2020-02-02,0,0.0
2020-02-03,0,0.0
2020-02-04,0,0.0
2020-02-05,0,0.0
2020-02-06,0,0.0
2020-02-07,0,0.0
2020-02-08,0,0.0
2020-02-09,0,0.0
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,0.0
2020-02-25,0,0.0
2020-02-26,0,0.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,0.0
2020-03-01,0,0.0
2020-03-02,1,1.0
2020-03-03,1,0.0
2020-03-04,1,0.0
2020-03-05,2,1.0
2020-03-06,2,0.0
2020-03-07,2,0.0
2020-03-08,2,0.0
2020-03-09,2,0.0
2020-03-10,3,1.0
2020-03-11,5,2.0
2020-03-12,6,1.0
2020-03-13,7,1.0
2020-03-14,17,10.0
2020-03-15,28,11.0
2020-03-16,29,1.0
2020-03-17,38,9.0
2020-03-18,49,11.0
2020-03-19,63,14.0
2020-03-20,77,14.0
2020-03-21,96,19.0
2020-03-22,115,19.0
2020-03-23,143,28.0
2020-03-24,170,27.0
2020-03-25,225,55.0
2020-03-26,275,50.0
2020-03-27,345,70.0
2020-03-28,402,57.0
2020-03-29,479,77.0
2020-03-30,556,77.0
2020-03-31,617,61.0
2020-04-01,654,37.0
2020-04-02,708,54.0
2020-04-03,791,83.0
2020-04-04,919,128.0
2020-04-05,1021,102.0
2020-04-06,1120,99.0
2020-04-07,1184,64.0
2020-04-08,1275,91.0
2020-04-09,1374,99.0
2020-04-10,1448,74.0
2020-04-11,1545,97.0
2020-04-12,1661,116.0
2020-04-13,1763,102.0
2020-04-14,1888,125.0
2020-04-15,2024,136.0
2020-04-16,2283,259.0
2020-04-17,2564,281.0
2020-04-18,2685,121.0
2020-04-19,2855,170.0
2020-04-20,3046,191.0
2020-04-21,3209,163.0
2020-04-22,3446,237.0
2020-04-23,3568,122.0
2020-04-24,3758,190.0
2020-04-25,3897,139.0
2020-04-26,4065,168.0
2020-04-27,4120,55.0
2020-04-28,4252,132.0
2020-04-29,4321,69.0
2020-04-30,4423,102.0
2020-05-01,4569,146.0
2020-05-02,4729,160.0
2020-05-03,4903,174.0
2020-05-04,5053,150.0
2020-05-05,5219,166.0
2020-05-06,5408,189.0
2020-05-07,5548,140.0
2020-05-08,5711,163.0
2020-05-09,5910,199.0
2020-05-10,6063,153.0
2020-05-11,6281,218.0
2020-05-12,6418,137.0
2020-05-13,6512,94.0
2020-05-14,6607,95.0
2020-05-15,6652,45.0
2020-05-16,6741,89.0
2020-05-17,6870,129.0
2020-05-18,6952,82.0
2020-05-19,7023,71.0
2020-05-20,7133,110.0
2020-05-21,7211,78.0
2020-05-22,7332,121.0
2020-05-23,7406,74.0
2020-05-24,7433,27.0
2020-05-25,7532,99.0
2020-05-26,7577,45.0
2020-05-27,7601,24.0
2020-05-28,7643,42.0
2020-05-29,7714,71.0
2020-05-30,7780,66.0
2020-05-31,7807,27.0
2020-06-01,7833,26.0
2020-06-02,7866,33.0
2020-06-03,7922,56.0
2020-06-04,8003,81.0
2020-06-05,8071,68.0
2020-06-06,8151,80.0
2020-06-07,8224,73.0
