Day,people_vaccinated_per_hundred,one_dose_cumulative,one_dose_daily,people_fully_vaccinated_per_hundred,two_dose_cumulative,two_dose_daily
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.01,648.8000000000001,648.8000000000001,0.0,0.0,0.0
2020-12-28,0.02,1297.6000000000001,648.8000000000001,0.0,0.0,0.0
2020-12-29,0.04,2595.2000000000003,1297.6000000000001,0.0,0.0,0.0
2020-12-30,0.07,4541.6,1946.4,0.0,0.0,0.0
2020-12-31,0.1,6488.0,1946.3999999999996,0.0,0.0,0.0
2021-01-01,0.11,7136.8,648.8000000000002,0.0,0.0,0.0
2021-01-02,0.13,8434.4,1297.5999999999995,0.0,0.0,0.0
2021-01-03,0.15,9732.0,1297.6000000000004,0.0,0.0,0.0
2021-01-04,0.21,13624.8,3892.7999999999993,0.0,0.0,0.0
2021-01-05,0.28,18166.4,4541.600000000002,0.0,0.0,0.0
2021-01-06,0.34,22059.2,3892.7999999999993,0.0,0.0,0.0
2021-01-07,0.42,27249.6,5190.399999999998,0.0,0.0,0.0
2021-01-08,0.51,33088.8,5839.200000000004,0.0,0.0,0.0
2021-01-09,0.56,36332.8,3244.0,0.0,0.0,0.0
2021-01-10,0.6,38928.0,2595.199999999997,0.0,0.0,0.0
2021-01-11,0.7,45415.99999999999,6487.999999999993,0.0,0.0,0.0
2021-01-12,0.8,51904.0,6488.000000000007,0.0,0.0,0.0
2021-01-13,0.92,59689.6,7785.5999999999985,0.0,0.0,0.0
2021-01-14,1.04,67475.2,7785.5999999999985,0.0,0.0,0.0
2021-01-15,1.15,74612.0,7136.800000000003,0.0,0.0,0.0
2021-01-16,1.21,78504.8,3892.800000000003,0.0,0.0,0.0
