date,cumulative,daily
2020-01-22,0,
2020-01-23,0,0.0
2020-01-24,0,0.0
2020-01-25,0,0.0
2020-01-26,0,0.0
2020-01-27,0,0.0
2020-01-28,0,0.0
2020-01-29,0,0.0
2020-01-30,0,0.0
2020-01-31,0,0.0
2020-02-01,0,0.0
2020-02-02,0,0.0
2020-02-03,0,0.0
2020-02-04,0,0.0
2020-02-05,0,0.0
2020-02-06,0,0.0
2020-02-07,0,0.0
2020-02-08,0,0.0
2020-02-09,0,0.0
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,0.0
2020-02-25,0,0.0
2020-02-26,0,0.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,0.0
2020-03-01,0,0.0
2020-03-02,0,0.0
2020-03-03,0,0.0
2020-03-04,0,0.0
2020-03-05,0,0.0
2020-03-06,0,0.0
2020-03-07,0,0.0
2020-03-08,0,0.0
2020-03-09,0,0.0
2020-03-10,0,0.0
2020-03-11,0,0.0
2020-03-12,0,0.0
2020-03-13,0,0.0
2020-03-14,0,0.0
2020-03-15,0,0.0
2020-03-16,0,0.0
2020-03-17,0,0.0
2020-03-18,0,0.0
2020-03-19,0,0.0
2020-03-20,0,0.0
2020-03-21,0,0.0
2020-03-22,0,0.0
2020-03-23,0,0.0
2020-03-24,0,0.0
2020-03-25,0,0.0
2020-03-26,0,0.0
2020-03-27,0,0.0
2020-03-28,0,0.0
2020-03-29,0,0.0
2020-03-30,0,0.0
2020-03-31,0,0.0
2020-04-01,0,0.0
2020-04-02,0,0.0
2020-04-03,1,1.0
2020-04-04,1,0.0
2020-04-05,1,0.0
2020-04-06,4,3.0
2020-04-07,4,0.0
2020-04-08,4,0.0
2020-04-09,4,0.0
2020-04-10,5,1.0
2020-04-11,5,0.0
2020-04-12,5,0.0
2020-04-13,5,0.0
2020-04-14,5,0.0
2020-04-15,5,0.0
2020-04-16,5,0.0
2020-04-17,5,0.0
2020-04-18,5,0.0
2020-04-19,5,0.0
2020-04-20,7,2.0
2020-04-21,7,0.0
2020-04-22,7,0.0
2020-04-23,8,1.0
2020-04-24,8,0.0
2020-04-25,8,0.0
2020-04-26,8,0.0
2020-04-27,8,0.0
2020-04-28,8,0.0
2020-04-29,8,0.0
2020-04-30,8,0.0
2020-05-01,8,0.0
2020-05-02,8,0.0
2020-05-03,10,2.0
2020-05-04,10,0.0
2020-05-05,11,1.0
2020-05-06,12,1.0
2020-05-07,12,0.0
2020-05-08,12,0.0
2020-05-09,12,0.0
2020-05-10,12,0.0
2020-05-11,12,0.0
2020-05-12,12,0.0
2020-05-13,12,0.0
2020-05-14,12,0.0
2020-05-15,14,2.0
2020-05-16,14,0.0
2020-05-17,14,0.0
2020-05-18,14,0.0
2020-05-19,14,0.0
2020-05-20,14,0.0
2020-05-21,14,0.0
2020-05-22,14,0.0
2020-05-23,14,0.0
2020-05-24,14,0.0
2020-05-25,16,2.0
2020-05-26,16,0.0
2020-05-27,16,0.0
2020-05-28,16,0.0
2020-05-29,16,0.0
2020-05-30,16,0.0
2020-05-31,16,0.0
2020-06-01,16,0.0
2020-06-02,17,1.0
2020-06-03,20,3.0
2020-06-04,20,0.0
2020-06-05,22,2.0
2020-06-06,22,0.0
2020-06-07,22,0.0
2020-06-08,23,1.0
2020-06-09,24,1.0
2020-06-10,26,2.0
2020-06-11,26,0.0
2020-06-12,26,0.0
