date,cumulative,daily
2020-01-22,0,
2020-01-23,0,0.0
2020-01-24,0,0.0
2020-01-25,0,0.0
2020-01-26,0,0.0
2020-01-27,0,0.0
2020-01-28,0,0.0
2020-01-29,0,0.0
2020-01-30,0,0.0
2020-01-31,0,0.0
2020-02-01,0,0.0
2020-02-02,0,0.0
2020-02-03,0,0.0
2020-02-04,0,0.0
2020-02-05,0,0.0
2020-02-06,0,0.0
2020-02-07,0,0.0
2020-02-08,0,0.0
2020-02-09,0,0.0
2020-02-10,0,0.0
2020-02-11,0,0.0
2020-02-12,0,0.0
2020-02-13,0,0.0
2020-02-14,0,0.0
2020-02-15,0,0.0
2020-02-16,0,0.0
2020-02-17,0,0.0
2020-02-18,0,0.0
2020-02-19,0,0.0
2020-02-20,0,0.0
2020-02-21,0,0.0
2020-02-22,0,0.0
2020-02-23,0,0.0
2020-02-24,0,0.0
2020-02-25,0,0.0
2020-02-26,0,0.0
2020-02-27,0,0.0
2020-02-28,0,0.0
2020-02-29,0,0.0
2020-03-01,0,0.0
2020-03-02,0,0.0
2020-03-03,0,0.0
2020-03-04,0,0.0
2020-03-05,0,0.0
2020-03-06,0,0.0
2020-03-07,0,0.0
2020-03-08,0,0.0
2020-03-09,0,0.0
2020-03-10,0,0.0
2020-03-11,0,0.0
2020-03-12,0,0.0
2020-03-13,0,0.0
2020-03-14,0,0.0
2020-03-15,0,0.0
2020-03-16,0,0.0
2020-03-17,0,0.0
2020-03-18,0,0.0
2020-03-19,0,0.0
2020-03-20,0,0.0
2020-03-21,0,0.0
2020-03-22,0,0.0
2020-03-23,1,1.0
2020-03-24,1,0.0
2020-03-25,1,0.0
2020-03-26,2,1.0
2020-03-27,2,0.0
2020-03-28,2,0.0
2020-03-29,4,2.0
2020-03-30,4,0.0
2020-03-31,4,0.0
2020-04-01,4,0.0
2020-04-02,4,0.0
2020-04-03,5,1.0
2020-04-04,5,0.0
2020-04-05,7,2.0
2020-04-06,7,0.0
2020-04-07,11,4.0
2020-04-08,14,3.0
2020-04-09,15,1.0
2020-04-10,15,0.0
2020-04-11,15,0.0
2020-04-12,18,3.0
2020-04-13,19,1.0
2020-04-14,22,3.0
2020-04-15,25,3.0
2020-04-16,29,4.0
2020-04-17,30,1.0
2020-04-18,30,0.0
2020-04-19,30,0.0
2020-04-20,33,3.0
2020-04-21,36,3.0
2020-04-22,36,0.0
2020-04-23,40,4.0
2020-04-24,40,0.0
2020-04-25,43,3.0
2020-04-26,49,6.0
2020-04-27,50,1.0
2020-04-28,60,10.0
2020-04-29,60,0.0
2020-04-30,60,0.0
2020-05-01,64,4.0
2020-05-02,72,8.0
2020-05-03,72,0.0
2020-05-04,72,0.0
2020-05-05,72,0.0
2020-05-06,95,23.0
2020-05-07,104,9.0
2020-05-08,105,1.0
2020-05-09,105,0.0
2020-05-10,119,14.0
2020-05-11,120,1.0
2020-05-12,127,7.0
2020-05-13,127,0.0
2020-05-14,136,9.0
2020-05-15,153,17.0
2020-05-16,168,15.0
2020-05-17,169,1.0
2020-05-18,173,4.0
2020-05-19,177,4.0
2020-05-20,187,10.0
2020-05-21,193,6.0
2020-05-22,205,12.0
2020-05-23,215,10.0
2020-05-24,222,7.0
2020-05-25,223,1.0
2020-05-26,224,1.0
2020-05-27,230,6.0
2020-05-28,239,9.0
2020-05-29,250,11.0
2020-05-30,252,2.0
2020-05-31,254,2.0
2020-06-01,269,15.0
2020-06-02,274,5.0
2020-06-03,298,24.0
2020-06-04,303,5.0
2020-06-05,313,10.0
2020-06-06,331,18.0
2020-06-07,361,30.0
2020-06-08,373,12.0
2020-06-09,380,7.0
2020-06-10,409,29.0
2020-06-11,430,21.0
2020-06-12,450,20.0
